Date,Receipt number,Receipt type,Category,SKU,Item,Variant,Modifiers applied,Quantity,Gross sales,Discounts,Net sales,Cost of goods,Gross profit,Taxes,Dining option,POS,Store,Cashier name,Customer name,Customer contacts,Comment,Status
7/12/25 10:49 PM,1-2998,Sale,Milk Based,20008,Red Velvet Ice,,,1.000,23000.00,0.00,23000.00,7214.00,15786.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 10:49 PM,1-2998,Sale,Main Course,10011,Ayam cabe garam,,,1.000,26000.00,0.00,26000.00,0.00,26000.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 10:49 PM,1-2998,Sale,Signature Based,40002,Kopi Susu Ice,,,1.000,20000.00,0.00,20000.00,7735.00,12265.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 10:49 PM,1-2998,Sale,Signature Based,40002,Kopi Susu Ice,,,1.000,20000.00,0.00,20000.00,7735.00,12265.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 10:43 PM,1-2997,Sale,Main Course,12001,Nasi Cumi Asin,,,1.000,23000.00,0.00,23000.00,12375.00,10625.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 10:43 PM,1-2997,Sale,Main Course,10011,Ayam cabe garam,,,1.000,26000.00,0.00,26000.00,0.00,26000.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 10:43 PM,1-2997,Sale,,10018,V60 finca,,,1.000,25000.00,0.00,25000.00,0.00,25000.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 10:43 PM,1-2997,Sale,Milk Based,20006,Matcha Ice,,,1.000,23000.00,0.00,23000.00,7376.00,15624.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 10:43 PM,1-2997,Sale,Tea Based,60001,Lemon Hot,,,1.000,15000.00,0.00,15000.00,1284.00,13716.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 10:43 PM,1-2997,Sale,Mie,90001,Mie Goreng,,,1.000,11000.00,0.00,11000.00,4880.00,6120.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 10:43 PM,1-2997,Sale,Add kitchen,13007,Add Telur,,,1.000,4000.00,0.00,4000.00,1667.00,2333.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 10:25 PM,1-2996,Sale,Main Course,12005,Ayam Curry,,,1.000,25000.00,0.00,25000.00,14083.00,10917.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 10:15 PM,1-2995,Sale,Snack,80001,Basreng,,,1.000,15000.00,0.00,15000.00,4744.00,10256.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 10:15 PM,1-2995,Sale,Tea Based,60006,Milk Tea Ice,,,1.000,16000.00,0.00,16000.00,2790.00,13210.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 10:15 PM,1-2995,Sale,Snack,80005,Pisang Goreng Aren,,,1.000,16000.00,0.00,16000.00,5226.00,10774.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 10:13 PM,1-2994,Refund,Snack,80008,Singkong Keju,,,-1.000,-18000.00,0.00,-18000.00,-8580.00,-9420.00,-0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 9:28 PM,1-2993,Sale,Coffee Based,10003,Vietnam Drip,,,1.000,17000.00,0.00,17000.00,3415.00,13585.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 9:28 PM,1-2993,Sale,Signature Based,40010,Kirana,,,1.000,25000.00,0.00,25000.00,7101.00,17899.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 9:28 PM,1-2993,Sale,,10015,Cheese Cake,,,1.000,28000.00,0.00,28000.00,22000.00,6000.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 9:28 PM,1-2993,Sale,Snack,80008,Singkong Keju,,,1.000,18000.00,0.00,18000.00,8580.00,9420.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 9:18 PM,1-2992,Sale,Milk Based,20002,Matcha Hot,,,1.000,23000.00,0.00,23000.00,5838.00,17162.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 9:18 PM,1-2992,Sale,Snack,80005,Pisang Goreng Aren,,,1.000,16000.00,0.00,16000.00,5226.00,10774.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 9:18 PM,1-2992,Sale,Tea Based,60001,Lemon Hot,,,1.000,15000.00,0.00,15000.00,1284.00,13716.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 8:59 PM,1-2991,Sale,Espresso Based,30004,Black Ice,,,1.000,17000.00,0.00,17000.00,5641.00,11359.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 8:55 PM,1-2990,Sale,Main Course,12005,Ayam Curry,,,1.000,25000.00,0.00,25000.00,14083.00,10917.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 8:55 PM,1-2990,Sale,Signature kichen,70003,Waffle Matcha,,,1.000,25000.00,0.00,25000.00,12966.00,12034.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 8:55 PM,1-2990,Sale,Signature Based,40008,Nirmala Ice,,,1.000,24000.00,0.00,24000.00,6852.00,17148.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 8:55 PM,1-2990,Sale,Signature Based,40005,Kinasih,,,1.000,24000.00,0.00,24000.00,10347.00,13653.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 8:55 PM,1-2990,Sale,Snack,80001,Basreng,,,1.000,15000.00,0.00,15000.00,4744.00,10256.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 8:49 PM,1-2989,Sale,Milk Based,20001,Coklat Hot,,,1.000,23000.00,0.00,23000.00,5838.00,17162.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 8:49 PM,1-2989,Sale,Snack,80005,Pisang Goreng Aren,,,1.000,16000.00,0.00,16000.00,5226.00,10774.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 8:49 PM,1-2989,Sale,Coffee Based,10001,Tubruk,,,1.000,15000.00,0.00,15000.00,2396.00,12604.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 8:40 PM,1-2988,Sale,Coffee Based,10003,Vietnam Drip,,,1.000,17000.00,0.00,17000.00,3415.00,13585.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 8:40 PM,1-2988,Sale,Tea Based,60003,Lychee Tea Hot,,,1.000,16000.00,0.00,16000.00,4501.00,11499.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 8:40 PM,1-2988,Sale,Coffee Based,10002,Tubruk Susu,,,1.000,15000.00,0.00,15000.00,3054.00,11946.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 8:40 PM,1-2988,Sale,Tea Based,60003,Lychee Tea Hot,,,1.000,16000.00,0.00,16000.00,4501.00,11499.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 8:13 PM,1-2987,Sale,Milk Based,20008,Red Velvet Ice,,,3.000,69000.00,0.00,69000.00,21642.00,47358.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 8:13 PM,1-2987,Sale,Main Course,12004,Ayam Teriyaki,,,1.000,25000.00,0.00,25000.00,10703.00,14297.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 8:13 PM,1-2987,Sale,Main Course,12001,Nasi Cumi Asin,,,1.000,23000.00,0.00,23000.00,12375.00,10625.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 8:13 PM,1-2987,Sale,Snack,80003,Kentang Goreng,,,1.000,15000.00,0.00,15000.00,7288.00,7712.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 7:59 PM,1-2986,Sale,Milk Based,20001,Coklat Hot,,,1.000,23000.00,0.00,23000.00,5838.00,17162.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 7:59 PM,1-2986,Sale,Espresso Based,30006,Latte Hot,,,1.000,25000.00,0.00,25000.00,8640.00,16360.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 7:28 PM,1-2985,Sale,Main Course,12005,Ayam Curry,,,1.000,25000.00,0.00,25000.00,14083.00,10917.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 7:28 PM,1-2985,Sale,Signature Based,40004,Husgendam Ice,,,1.000,23000.00,0.00,23000.00,9179.00,13821.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 7:28 PM,1-2985,Sale,Mineral water,10000,Air Mineral,,,1.000,10000.00,0.00,10000.00,3000.00,7000.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 7:16 PM,1-2984,Sale,Snack,80001,Basreng,,,1.000,15000.00,0.00,15000.00,4744.00,10256.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 7:16 PM,1-2984,Sale,Signature Based,40006,Arunika,,,1.000,19000.00,0.00,19000.00,3256.00,15744.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 7:08 PM,1-2983,Sale,Espresso Based,30003,Black Hot,,,1.000,17000.00,0.00,17000.00,5587.00,11413.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 7:08 PM,1-2982,Sale,Signature Based,40009,Nirmala Hot,,,1.000,24000.00,0.00,24000.00,4784.00,19216.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 7:08 PM,1-2982,Sale,Additional,13002,Add Espresso,,,1.000,6000.00,0.00,6000.00,3888.00,2112.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 7:08 PM,1-2982,Sale,Toast,11001,Roti Bakar Coklat,,,1.000,13000.00,0.00,13000.00,5955.00,7045.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 7:08 PM,1-2982,Sale,,10005,mesra,,,1.000,22000.00,0.00,22000.00,11000.00,11000.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 6:43 PM,1-2981,Sale,Main Course,12008,Ayam Daun Jeruk,,,1.000,26000.00,0.00,26000.00,0.00,26000.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 6:43 PM,1-2981,Sale,Main Course,12005,Ayam Curry,,,1.000,25000.00,0.00,25000.00,14083.00,10917.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 6:43 PM,1-2981,Sale,Signature kichen,70002,Waffle Vanilla,,,1.000,25000.00,0.00,25000.00,9184.00,15816.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 6:43 PM,1-2981,Sale,Signature kichen,70001,Panacotta,,,1.000,13000.00,0.00,13000.00,8683.00,4317.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 6:43 PM,1-2981,Sale,Main Course,12007,Ayam Chili Padi,,,1.000,26000.00,0.00,26000.00,13968.00,12032.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 6:43 PM,1-2981,Sale,Signature Based,40005,Kinasih,,,1.000,24000.00,0.00,24000.00,10347.00,13653.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 6:43 PM,1-2981,Sale,Signature Based,40010,Kirana,,,1.000,25000.00,0.00,25000.00,7101.00,17899.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 6:43 PM,1-2981,Sale,Milk Based,20002,Matcha Hot,,,1.000,23000.00,0.00,23000.00,5838.00,17162.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 6:43 PM,1-2981,Sale,Tea Based,60005,Milk Tea Hot,,,1.000,16000.00,0.00,16000.00,2078.00,13922.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 6:43 PM,1-2981,Sale,Coffee Based,10002,Tubruk Susu,,,1.000,15000.00,0.00,15000.00,3054.00,11946.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 6:43 PM,1-2981,Sale,Snack,80004,Tahu Tuna,,,1.000,15000.00,0.00,15000.00,9653.00,5347.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 6:43 PM,1-2981,Sale,,10015,Cheese Cake,,,1.000,28000.00,0.00,28000.00,22000.00,6000.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 6:25 PM,1-2980,Sale,Signature Based,40008,Nirmala Ice,,,2.000,48000.00,0.00,48000.00,13704.00,34296.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,Li,Closed
7/12/25 6:25 PM,1-2980,Sale,Main Course,12003,Nasi Goreng Jawa,,,1.000,24000.00,0.00,24000.00,10455.00,13545.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,Pds,Closed
7/12/25 6:25 PM,1-2980,Sale,Main Course,12005,Ayam Curry,,,1.000,25000.00,0.00,25000.00,14083.00,10917.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 6:18 PM,1-2979,Sale,Signature Based,40002,Kopi Susu Ice,,,1.000,20000.00,0.00,20000.00,7735.00,12265.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 6:15 PM,1-2978,Sale,Coffee Based,10002,Tubruk Susu,,,1.000,15000.00,0.00,15000.00,3054.00,11946.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 6:15 PM,1-2978,Sale,Espresso Based,30006,Latte Hot,,,1.000,25000.00,0.00,25000.00,8640.00,16360.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 4:53 PM,1-2977,Sale,Signature kichen,70002,Waffle Vanilla,,,2.000,50000.00,0.00,50000.00,18368.00,31632.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 4:33 PM,1-2976,Sale,Espresso Based,30003,Black Hot,,,1.000,17000.00,0.00,17000.00,5587.00,11413.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 4:33 PM,1-2976,Sale,Signature kichen,70002,Waffle Vanilla,,,1.000,25000.00,0.00,25000.00,9184.00,15816.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 4:33 PM,1-2976,Sale,Milk Based,20005,Coklat Ice,,,2.000,46000.00,0.00,46000.00,14752.00,31248.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 4:33 PM,1-2976,Sale,Signature Based,40004,Husgendam Ice,,,1.000,23000.00,0.00,23000.00,9179.00,13821.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 4:12 PM,1-2975,Sale,Coffee Based,10003,Vietnam Drip,,,1.000,17000.00,0.00,17000.00,3415.00,13585.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 4:12 PM,1-2975,Sale,Tea Based,60003,Lychee Tea Hot,,,1.000,16000.00,0.00,16000.00,4501.00,11499.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 4:12 PM,1-2975,Sale,Espresso Based,30004,Black Ice,,,1.000,17000.00,0.00,17000.00,5641.00,11359.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 4:12 PM,1-2975,Sale,Milk Based,20002,Matcha Hot,,,1.000,23000.00,0.00,23000.00,5838.00,17162.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 4:12 PM,1-2975,Sale,Tea Based,60002,Lemon Ice,,,1.000,15000.00,0.00,15000.00,1783.00,13217.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 4:12 PM,1-2975,Sale,Mineral water,10000,Air Mineral,,,1.000,10000.00,0.00,10000.00,3000.00,7000.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 4:12 PM,1-2975,Sale,Snack,80005,Pisang Goreng Aren,,,1.000,16000.00,0.00,16000.00,5226.00,10774.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 4:12 PM,1-2975,Sale,Snack,80003,Kentang Goreng,,,1.000,15000.00,0.00,15000.00,7288.00,7712.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 4:12 PM,1-2975,Sale,Signature Based,40009,Nirmala Hot,,,1.000,24000.00,0.00,24000.00,4784.00,19216.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 4:12 PM,1-2975,Sale,Milk Based,20004,Taro Hot,,,1.000,23000.00,0.00,23000.00,5838.00,17162.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 4:01 PM,1-2974,Sale,,10015,Cheese Cake,,,1.000,28000.00,0.00,28000.00,22000.00,6000.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 3:57 PM,1-2973,Sale,,10018,V60 finca,,,1.000,25000.00,0.00,25000.00,0.00,25000.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 3:57 PM,1-2973,Sale,Snack,80007,Donat,,,1.000,16000.00,0.00,16000.00,8483.00,7517.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 3:57 PM,1-2973,Sale,Espresso Based,30008,Cappucino,,,1.000,23000.00,0.00,23000.00,8208.00,14792.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 3:57 PM,1-2973,Sale,Main Course,12007,Ayam Chili Padi,,,1.000,26000.00,0.00,26000.00,13968.00,12032.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 3:57 PM,1-2973,Sale,Tea Based,60004,Lychee Tea Ice,,,1.000,16000.00,0.00,16000.00,4975.00,11025.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 3:57 PM,1-2973,Sale,Add kitchen,13007,Add Telur,,,1.000,4000.00,0.00,4000.00,1667.00,2333.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 3:57 PM,1-2973,Sale,Add kitchen,10012,Add Nasi,,,1.000,6000.00,0.00,6000.00,2000.00,4000.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 3:57 PM,1-2973,Sale,Signature Based,40005,Kinasih,,,1.000,24000.00,0.00,24000.00,10347.00,13653.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 3:57 PM,1-2973,Sale,Main Course,10011,Ayam cabe garam,,,1.000,26000.00,0.00,26000.00,0.00,26000.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 3:57 PM,1-2973,Sale,Milk Based,20005,Coklat Ice,,,1.000,23000.00,0.00,23000.00,7376.00,15624.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 3:53 PM,1-2972,Sale,Espresso Based,30003,Black Hot,,,1.000,17000.00,0.00,17000.00,5587.00,11413.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 3:17 PM,1-2971,Sale,Espresso Based,30003,Black Hot,,,2.000,34000.00,0.00,34000.00,11174.00,22826.00,0.00,Takeout,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 3:17 PM,1-2971,Sale,Tea Based,60001,Lemon Hot,,,2.000,30000.00,0.00,30000.00,2568.00,27432.00,0.00,Takeout,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 3:17 PM,1-2971,Sale,Coffee Based,10001,Tubruk,,,1.000,15000.00,0.00,15000.00,2396.00,12604.00,0.00,Takeout,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 2:00 PM,1-2970,Sale,Tea Based,60004,Lychee Tea Ice,,,1.000,16000.00,0.00,16000.00,4975.00,11025.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 2:00 PM,1-2970,Sale,Additional,13001,Add Ice Cream Vanilla,,,1.000,3000.00,0.00,3000.00,1523.00,1477.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 2:00 PM,1-2970,Sale,Milk Based,20004,Taro Hot,,,1.000,23000.00,0.00,23000.00,5838.00,17162.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 1:28 PM,1-2969,Sale,Signature Based,40005,Kinasih,,,1.000,24000.00,0.00,24000.00,10347.00,13653.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 11:49 AM,1-2968,Sale,Milk Based,20002,Matcha Hot,,,1.000,23000.00,0.00,23000.00,5838.00,17162.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 11:49 AM,1-2968,Sale,Snack,80007,Donat,,,1.000,16000.00,0.00,16000.00,8483.00,7517.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 11:49 AM,1-2968,Sale,,10015,Cheese Cake,,,1.000,28000.00,0.00,28000.00,22000.00,6000.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 10:07 AM,1-2967,Sale,Milk Based,20007,Taro Ice,,,1.000,23000.00,0.00,23000.00,7376.00,15624.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 10:07 AM,1-2967,Sale,Signature Based,40002,Kopi Susu Ice,,,1.000,20000.00,0.00,20000.00,7735.00,12265.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 9:53 AM,1-2966,Sale,Espresso Based,30004,Black Ice,,,1.000,17000.00,0.00,17000.00,5641.00,11359.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 9:53 AM,1-2966,Sale,Milk Based,20005,Coklat Ice,,,1.000,23000.00,0.00,23000.00,7376.00,15624.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 9:08 AM,1-2965,Sale,Espresso Based,30004,Black Ice,,,1.000,17000.00,0.00,17000.00,5641.00,11359.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/12/25 9:08 AM,1-2965,Sale,Mie,90002,Mie Rebus,,,1.000,14000.00,0.00,14000.00,6408.00,7592.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/11/25 10:36 PM,1-2964,Sale,Espresso Based,30003,Black Hot,,,1.000,17000.00,0.00,17000.00,5587.00,11413.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/11/25 10:36 PM,1-2964,Sale,,10009,kasmaran,,,1.000,22000.00,0.00,22000.00,11000.00,11000.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/11/25 9:51 PM,1-2963,Sale,Main Course,12001,Nasi Cumi Asin,,,1.000,23000.00,0.00,23000.00,12375.00,10625.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/11/25 9:51 PM,1-2962,Sale,Signature Based,40001,Kopi Susu Hot,,,1.000,20000.00,0.00,20000.00,7337.00,12663.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/11/25 9:51 PM,1-2962,Sale,Main Course,12005,Ayam Curry,,,1.000,25000.00,0.00,25000.00,14083.00,10917.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/11/25 9:36 PM,1-2961,Sale,Snack,80004,Tahu Tuna,,,1.000,15000.00,0.00,15000.00,9653.00,5347.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/11/25 8:58 PM,1-2960,Sale,Milk Based,20008,Red Velvet Ice,,,1.000,23000.00,0.00,23000.00,7214.00,15786.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/11/25 8:58 PM,1-2960,Sale,Snack,80001,Basreng,,,1.000,15000.00,0.00,15000.00,4744.00,10256.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/11/25 8:58 PM,1-2960,Sale,Tea Based,60005,Milk Tea Hot,,,1.000,16000.00,0.00,16000.00,2078.00,13922.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/11/25 8:58 PM,1-2960,Sale,Main Course,12003,Nasi Goreng Jawa,,,1.000,24000.00,0.00,24000.00,10455.00,13545.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/11/25 8:58 PM,1-2960,Sale,Snack,80003,Kentang Goreng,,,1.000,15000.00,0.00,15000.00,7288.00,7712.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
7/11/25 8:06 PM,1-2959,Sale,Main Course,12006,Ayam Mentega,,,1.000,26000.00,0.00,26000.00,10732.00,15268.00,0.00,Dine in,POS 1,Husgendam Coffee Indonesia,Husgendam,,,,Closed
